delivery_id,predicted_duration
147744,3588.045583406574
48724,3473.3721228543945
189821,3318.6028823576726
66260,3362.780227206974
86192,3192.8292283155097
69053,3500.893461282271
182205,4192.773959182195
65465,4192.773959182195
205719,3503.566908062989
11816,3482.935132113654
67354,3798.7512250390873
156732,3473.3721228543945
201782,3798.7512250390873
26347,4185.233005590217
20,3273.5295107443258
82892,3482.245958202649
157833,3196.844477634226
196991,4302.435236098978
150618,3273.88919442322
187370,3273.5295107443258
12607,3275.53592488574
115734,3273.5295107443258
73249,3497.975511495962
235207,4223.81393891093
27149,3270.3137622307627
191977,4273.93644549746
11933,4192.773959182195
5729,3270.3137622307627
112699,3115.4144937907495
119174,3501.780721612176
205998,3591.404938673827
235539,3290.9875359168414
92780,3457.6428517114737
155929,4278.219566911305
35484,4185.233005590217
67617,3771.4315072492045
76460,3502.1649932688024
11616,3798.7512250390873
172524,3814.2000415078087
129074,3501.780721612176
71870,3473.3721228543945
114092,3270.3137622307627
224764,3473.3721228543945
1916,4192.773959182195
38105,3490.3567650974633
39756,3798.7512250390873
171822,3473.3721228543945
187334,3503.566908062989
14679,3473.3721228543945
115399,4192.773959182195
37876,3798.7512250390873
47658,3482.935132113654
183313,3472.917013341446
73921,3273.5295107443258
13527,3273.5295107443258
195738,3331.939037571439
154772,3270.3137622307627
52003,3513.1299173222483
166889,3798.7512250390873
131660,3273.5295107443258
151248,3273.5295107443258
67238,4307.129277609808
46575,4235.70287122294
40710,3513.1299173222483
105226,3275.53592488574
64858,3290.9875359168414
151525,3490.3567650974633
70219,3798.7512250390873
117317,4185.233005590217
58530,3584.987250073241
75017,3473.3721228543945
71194,3501.780721612176
38118,3283.092520003585
126621,3273.5295107443258
19229,4210.552407509789
159371,3469.794743687728
44979,3798.7512250390873
230682,3273.5295107443258
62926,4353.218994869521
186929,3467.4341844324344
68040,3503.566908062989
86708,3503.566908062989
228952,3463.3540040821863
243187,3808.3142342983465
120859,3808.3142342983465
42696,3493.5487892907804
134005,4210.601345418287
132946,3273.88919442322
174730,3473.3721228543945
211446,3585.853453776944
133268,3270.6734459096565
4655,3273.5295107443258
194711,4183.950386105272
203607,3302.015157885897
88708,3467.4341844324344
126816,3814.2000415078087
71666,3463.3540040821863
105668,3511.343730871435
202219,3798.7512250390873
28572,3498.881734198188
134010,4273.93644549746
210389,3798.7512250390873
35284,3175.461599862612
141290,3116.3388676361137
101855,3473.3721228543945
82885,3168.8724257770364
11016,3115.2369499311008
152308,3273.5295107443258
132257,3290.9875359168414
119843,4278.939359493932
245602,4353.218994869521
175515,3290.9875359168414
64845,3473.3721228543945
113130,3196.844477634226
203329,3473.3721228543945
16265,3574.4846596963207
66375,3473.3721228543945
46510,3361.91402350327
5607,3275.53592488574
54931,3283.092520003585
232663,3468.429307188551
36975,3508.8998529703963
25596,3290.9875359168414
43841,3116.3388676361137
55189,3273.88919442322
137331,3789.6073840446575
40057,3473.3721228543945
133891,3798.7512250390873
188081,3290.9875359168414
166977,3508.8998529703963
182737,3307.6801797975604
61936,3789.6073840446575
94556,3463.3355713211045
33391,3275.53592488574
119381,3290.9875359168414
42906,3273.88919442322
225271,3273.88919442322
10302,3389.5063149122
57588,3798.7512250390873
124218,4223.81393891093
89055,3798.7512250390873
161139,3503.566908062989
136354,3584.987250073241
31670,3270.6734459096565
119166,3473.3721228543945
83563,3591.404938673827
204593,3173.2694702329827
96667,3270.311815256553
44216,3498.881734198188
19193,3449.5884412560044
6381,3473.3721228543945
35741,4296.560898147642
242325,3273.5295107443258
173958,3123.682792325555
58347,4309.133141740818
184389,3798.7512250390873
17421,3467.826968381764
137223,3828.7692841525577
143959,3473.3721228543945
222101,3119.8595886584494
217042,3290.9875359168414
108503,3145.032641611779
130391,3474.9395096024145
201618,3513.1299173222483
138562,3473.3721228543945
139451,3473.3721228543945
232009,3505.2283690092218
166786,3273.5295107443258
236218,3270.3137622307627
2222,3499.919774356723
91202,3798.7512250390873
228157,3290.9875359168414
107069,3881.3084002383403
128514,3798.7512250390873
13291,3798.7512250390873
131205,3935.3849790329873
205842,3283.092520003585
192762,3303.4577306033157
169768,3297.8441685118128
203109,3473.3721228543945
171440,3473.3721228543945
223245,3501.780721612176
236070,3273.5295107443258
142978,3273.88919442322
208279,3173.2694702329827
97753,3501.780721612176
86279,3501.780721612176
36597,3503.566908062989
230319,3319.874414344204
17591,3273.5295107443258
57917,3461.2970395750726
104362,3463.3540040821863
240423,4231.419749809096
9140,4192.773959182195
208187,4342.000707969859
145760,3270.3137622307627
83084,3111.130320301471
15207,3283.092520003585
63625,3773.982028587032
37962,3503.566908062989
202167,3501.780721612176
178685,3361.91402350327
250077,3505.016247130772
131409,3273.5295107443258
177414,3798.7512250390873
108897,3505.016247130772
125694,3270.3137622307627
233886,3535.2110323393663
194191,3366.114011984382
151445,3283.092520003585
88735,3275.53592488574
7622,3175.461599862612
185610,3279.876771490022
219703,3196.844477634226
101820,3273.5295107443258
214635,3273.5295107443258
147182,3795.5024292057537
101245,3273.5295107443258
231124,4219.359941970943
37315,4327.269707655764
17755,3299.5530445065233
25623,3116.3388676361137
15996,3361.91402350327
120075,3273.5295107443258
74463,4036.0362905685947
220418,4273.93644549746
52755,3279.876771490022
64331,3273.5295107443258
189659,3469.794743687728
43758,4263.854630184189
204914,4263.854630184189
109471,3473.3721228543945
210225,3501.780721612176
180454,3499.919774356723
110045,3290.9875359168414
148895,3283.092520003585
194884,4278.219566911305
194079,3273.5295107443258
95899,3364.9723568366035
215668,3389.5063149122
119296,3473.3721228543945
205453,3283.092520003585
190089,3798.7512250390873
114219,3473.3721228543945
34182,3476.4132592206306
247307,4296.560898147642
120478,3318.8942039535104
6025,3273.5295107443258
229412,3273.5295107443258
27660,3270.3137622307627
84406,3513.1299173222483
73625,4273.93644549746
85525,3494.998128358564
39608,3473.3721228543945
176541,3290.9875359168414
81020,4294.105154100022
1268,3482.935132113654
86176,3482.935132113654
174298,3283.092520003585
116565,4307.274266740817
951,4278.939359493932
55843,3798.7512250390873
150524,3305.984138130894
31763,3584.987250073241
202648,3503.566908062989
156860,4234.606749018601
120360,3270.311815256553
236181,3798.7512250390873
75370,3273.5295107443258
142926,3386.447981578867
192633,3493.5487892907804
53433,3503.566908062989
202840,3273.88919442322
96354,3513.1299173222483
228679,3473.3721228543945
36786,3789.6073840446575
112763,3270.3137622307627
156907,3116.3388676361137
21286,4278.939359493932
41304,3482.935132113654
24532,3501.780721612176
75087,3319.874414344204
101602,3119.8595886584494
144543,3473.3721228543945
191495,3300.4123070776086
18479,3354.103589159803
231803,3273.5295107443258
251656,4273.93644549746
191566,3798.7512250390873
246241,3275.53592488574
209474,3270.311815256553
164080,3279.876771490022
152307,3474.9395096024145
236255,3270.311815256553
109016,3501.780721612176
156331,3503.566908062989
234849,3293.9965885499773
97126,3299.5530445065233
152185,3267.09606674299
204756,3798.7512250390873
201683,3290.9875359168414
155334,3273.88919442322
88691,3473.3721228543945
157642,3612.7366708224686
17727,3798.7512250390873
107405,3273.5295107443258
238376,3273.5295107443258
58638,3473.3721228543945
243848,3290.9875359168414
225360,3482.935132113654
226438,3272.3201763721763
114610,3272.3201763721763
171634,3798.7512250390873
223297,3290.9875359168414
196691,4234.606749018601
55161,3270.6734459096565
231931,3125.3788339922216
181138,3513.1299173222483
3955,3302.123723841015
33690,3283.092520003585
201182,3503.566908062989
208435,3798.7512250390873
66320,3473.3721228543945
112589,4270.805332352836
136311,3503.566908062989
63198,3798.7512250390873
207142,3482.697327446757
111487,4234.606749018601
54055,4273.93644549746
37034,3798.7512250390873
52687,3798.7512250390873
9152,3503.566908062989
109148,3474.282096077001
103534,3585.853453776944
62984,3473.3721228543945
48874,3270.311815256553
122187,3798.7512250390873
242836,4278.219566911305
4224,3473.3721228543945
3241,3501.780721612176
53719,3386.447981578867
67548,3493.5487892907804
144998,3116.3388676361137
23032,3112.515663969008
133778,3273.5295107443258
61197,3505.016247130772
207234,3279.876771490022
65089,3273.5295107443258
7491,3535.2110323393663
244264,3357.2819565831282
53016,3290.9875359168414
226367,3505.016247130772
101669,3502.1649932688024
128071,3145.032641611779
185146,3319.874414344204
77819,4267.319185739745
222869,3270.3137622307627
170245,3270.311815256553
151133,3273.5295107443258
45283,3503.566908062989
160220,3273.5295107443258
93962,3273.5295107443258
178628,3798.7512250390873
158033,3283.092520003585
213257,3283.092520003585
122544,3273.5295107443258
123058,3463.3540040821863
17695,3273.5295107443258
86674,3290.9875359168414
96824,3273.5295107443258
196194,3463.3540040821863
70570,3272.3201763721763
63720,3503.566908062989
174586,3270.3137622307627
231467,4267.319185739745
76532,3473.3721228543945
90133,3473.3721228543945
41876,3535.2110323393663
34803,4219.359941970943
37109,3473.3721228543945
141623,3798.7512250390873
2318,3318.8942039535104
121069,3789.6073840446575
235568,3473.3721228543945
172629,3287.771787403278
59522,4273.93644549746
134459,3473.3721228543945
70857,3498.3599313766717
163930,3789.6073840446575
216016,3290.9875359168414
231548,3473.3721228543945
85628,3482.935132113654
221356,4273.93644549746
177051,3798.7512250390873
216286,3297.8441685118128
185149,3473.3721228543945
164750,3795.5024292057537
115306,3170.857108316719
236203,3798.7512250390873
113674,3503.566908062989
147277,3505.2283690092218
197384,3473.3721228543945
171956,3808.3142342983465
179991,4294.105154100022
207370,3307.6801797975604
157502,3273.5295107443258
162480,3798.7512250390873
203437,3501.780721612176
57438,3503.566908062989
93956,3273.5295107443258
220378,3145.032641611779
246033,3463.3540040821863
119281,3798.7512250390873
90647,3267.09606674299
213277,3275.53592488574
5554,3503.566908062989
241835,3808.3142342983465
236900,3270.3137622307627
249510,3273.5295107443258
69963,3307.6801797975604
58408,3270.3137622307627
186539,4278.939359493932
97838,3798.7512250390873
227925,3798.7512250390873
159946,3533.424845888554
178342,3473.3721228543945
29975,3273.5295107443258
146856,3273.88919442322
105721,3503.566908062989
99661,3275.53592488574
81258,3273.5295107443258
223188,3503.566908062989
212114,3116.4073304166286
36335,3315.6784554399474
35707,3808.3142342983465
33116,3503.566908062989
227250,3283.092520003585
29637,3798.7512250390873
218682,3798.7512250390873
154790,4278.219566911305
175404,3493.5487892907804
127901,3872.0238046719055
182494,3473.3721228543945
97871,3789.6073840446575
176443,3145.032641611779
135415,4296.560898147642
23644,3273.5295107443258
100728,3798.7512250390873
184142,3273.5295107443258
99400,3535.2110323393663
221607,3469.794743687728
176235,3267.09606674299
169761,3501.780721612176
56132,3275.53592488574
181762,3798.7512250390873
195736,3473.3721228543945
177823,3273.5295107443258
208861,3463.3540040821863
47211,3175.461599862612
37249,3789.6073840446575
73768,3798.7512250390873
207403,3473.3721228543945
144060,3473.3721228543945
72813,3112.515663969008
240105,3789.6073840446575
185192,3513.1299173222483
123515,3390.190190163773
68028,3789.6073840446575
18117,3322.8423345122715
104717,3465.0338433817637
178810,3482.935132113654
111020,3331.939037571439
177577,3273.5295107443258
119837,3505.016247130772
177158,3350.5071616987316
58760,3463.3540040821863
116795,3272.3201763721763
141566,3798.7512250390873
197193,3353.565495032065
51819,4277.1234447069655
208766,3270.311815256553
37645,3798.7512250390873
160406,3798.7512250390873
188430,3469.794743687728
201298,4294.105154100022
115343,3273.5295107443258
94076,3283.092520003585
150189,3808.3142342983465
91417,3798.7512250390873
168310,3173.2694702329827
220139,3795.5024292057537
62922,3362.780227206974
9794,3273.5295107443258
126110,4278.939359493932
132222,3168.8724257770364
247419,3233.701340723105
171553,3145.032641611779
32308,3482.935132113654
235976,3473.3721228543945
240701,3463.3540040821863
141752,4100.692792528253
73020,3513.1299173222483
243345,3272.3201763721763
113600,3473.3721228543945
120170,3808.3142342983465
52660,3463.3540040821863
237631,3482.697327446757
237679,3493.5487892907804
186237,3473.3721228543945
211427,3273.5295107443258
242541,3503.566908062989
77121,3273.5295107443258
174859,3482.935132113654
226031,3789.6073840446575
15640,3513.1299173222483
147643,3273.5295107443258
41074,3473.3721228543945
207777,3482.697327446757
161729,3273.5295107443258
124959,3503.566908062989
175812,3798.7512250390873
91943,3808.3142342983465
47528,3275.53592488574
175695,3473.3721228543945
249568,3270.311815256553
33863,3125.3788339922216
40804,3140.428150065886
128215,4322.792211235757
185717,3482.935132113654
40016,4330.817831101763
181694,3508.8998529703963
105819,3473.3721228543945
159086,3533.649076198306
16841,4309.133141740818
16132,3505.016247130772
88272,3502.1649932688024
64863,3482.935132113654
203708,3584.987250073241
244673,4296.560898147642
217914,3503.566908062989
115161,3275.53592488574
60650,3463.3540040821863
213391,3273.88919442322
26366,3501.780721612176
6939,4309.133141740818
193510,3497.975511495962
85512,3498.203342445509
59553,3533.649076198306
157441,3494.0065312509655
43104,3798.7512250390873
46952,3469.794743687728
120040,3503.566908062989
45687,3501.780721612176
143187,3299.1157004983443
65753,3798.7512250390873
75192,3273.5295107443258
250971,3819.6254431581274
204735,3473.3721228543945
33787,3588.045583406574
134406,3798.7512250390873
167700,3798.7512250390873
155596,3475.84941580219
136455,3361.91402350327
186094,3798.7512250390873
214444,3513.1299173222483
5728,3461.2970395750726
198674,3513.1299173222483
162301,3299.5530445065233
156403,4221.337934495825
69885,3789.6073840446575
113573,3473.3721228543945
84242,3798.7512250390873
239673,3533.649076198306
24567,3469.794743687728
218635,3482.697327446757
220952,4325.366100124647
64507,3584.987250073241
220439,3273.5295107443258
38328,3273.5295107443258
189409,3473.3721228543945
167100,3503.566908062989
239742,3798.7512250390873
136251,4070.019547943252
7974,3473.3721228543945
244899,3196.844477634226
82700,3786.358588211323
245274,3622.680012622052
14876,3273.88919442322
194668,3273.5295107443258
120400,4294.105154100022
144956,3808.3142342983465
203908,3273.5295107443258
49685,3287.771787403278
25799,3798.7512250390873
230388,3270.6734459096565
247538,3789.6073840446575
7160,4273.93644549746
231884,3270.3137622307627
177633,3463.3540040821863
150995,3482.935132113654
50391,3798.7512250390873
38376,3503.566908062989
169059,3808.3142342983465
56954,3482.935132113654
134061,3273.5295107443258
110281,3588.045583406574
203188,3272.3201763721763
116618,4210.20615750979
208222,4278.939359493932
73186,3798.7512250390873
52361,3533.649076198306
229853,3273.5295107443258
69722,3503.566908062989
36544,3270.311815256553
157859,3503.566908062989
171004,3482.935132113654
236353,3302.015157885897
237613,3290.9875359168414
239656,3798.7512250390873
220311,4210.552407509789
75068,3798.7512250390873
44582,3473.3721228543945
52905,3465.0338433817637
178514,3795.5024292057537
165753,3326.2719869834173
173552,4100.692792528253
137734,3302.590513309908
12722,3469.794743687728
141254,3273.5295107443258
35179,3798.7512250390873
243910,3535.2110323393663
136635,3505.016247130772
237808,3299.1157004983443
245760,3390.190190163773
74636,3270.3137622307627
247686,3273.5295107443258
8550,4309.133141740818
240783,3473.3721228543945
232165,3297.8441685118128
19441,3331.939037571439
223157,3475.84941580219
182927,3273.5295107443258
136743,4286.85419954764
57067,3463.3540040821863
219804,3273.5295107443258
136900,3789.6073840446575
86348,3319.874414344204
169657,3508.8998529703963
164375,3174.1908930941267
107580,3283.092520003585
140616,3290.9875359168414
122909,3798.7512250390873
154905,3798.7512250390873
123025,3350.5071616987316
224411,3115.4144937907495
246605,3473.3721228543945
237200,3503.566908062989
27375,3283.092520003585
64671,3798.7512250390873
184060,4342.000707969859
6187,3469.794743687728
207222,3302.123723841015
243156,3503.566908062989
235998,3270.3137622307627
247045,3511.343730871435
205003,3798.7512250390873
21000,3798.7512250390873
87315,3275.53592488574
141579,4278.219566911305
212992,3290.9875359168414
234600,3270.311815256553
13054,3508.8998529703963
80047,3795.5024292057537
92270,3501.259388764225
93344,3798.7512250390873
8998,4263.854630184189
120884,3473.3721228543945
40896,3473.3721228543945
144532,3273.5295107443258
145203,3503.566908062989
11479,3503.566908062989
200961,3273.5295107443258
239774,3283.092520003585
50897,3612.7366708224686
63481,3482.935132113654
168439,3467.826968381764
112213,3273.5295107443258
1513,3482.935132113654
193754,3798.7512250390873
249848,3535.2110323393663
54481,3503.566908062989
43700,3789.6073840446575
129195,3275.53592488574
155737,3298.640213441453
108731,3123.682792325555
31244,4209.921609411603
83489,3789.6073840446575
120769,3475.84941580219
45727,3505.2283690092218
11735,3798.7512250390873
98658,3275.53592488574
33726,4277.1234447069655
218209,3503.566908062989
210407,3493.5487892907804
110811,4267.319185739745
34050,3808.3142342983465
123521,3498.203342445509
115777,3473.3721228543945
241792,3283.092520003585
25230,3283.092520003585
233200,3364.9723568366035
29035,3482.935132113654
130065,3273.88919442322
160953,3283.092520003585
21530,3798.7512250390873
222566,3591.404938673827
108843,4278.219566911305
80094,3473.3721228543945
97369,4266.616446052453
133703,3497.8844443197804
191563,3482.935132113654
24396,3145.032641611779
170174,3798.7512250390873
89105,3354.103589159803
65675,3535.2110323393663
189352,3798.7512250390873
163593,3270.3137622307627
213767,3798.7512250390873
103043,3473.3721228543945
246820,3473.3721228543945
146206,3267.09606674299
161321,3326.7428519767536
168154,3173.2694702329827
132234,3273.5295107443258
239807,3482.935132113654
96184,3273.5295107443258
197922,3273.5295107443258
191015,3533.424845888554
84563,3283.092520003585
45086,3473.3721228543945
187962,3390.6479700599793
153599,3273.5295107443258
43927,3283.092520003585
69526,3270.311815256553
222634,3273.5295107443258
238359,4263.854630184189
206830,3350.5071616987316
1084,3798.7512250390873
162126,3366.114011984382
220367,3798.7512250390873
41335,3503.566908062989
65124,3501.780721612176
207898,3473.3721228543945
213546,3808.3142342983465
120832,3473.3721228543945
251307,3307.6801797975604
182191,3798.7512250390873
212181,3503.566908062989
206173,3361.91402350327
64481,3789.6073840446575
139504,4278.939359493932
234157,3513.1299173222483
131751,3533.424845888554
27550,3498.203342445509
190906,3798.7512250390873
88018,3273.5295107443258
81595,3473.3721228543945
248452,3331.939037571439
119730,3591.404938673827
212070,3273.5295107443258
233670,3798.7512250390873
69814,3455.505233991047
198944,3473.3721228543945
57173,3273.5295107443258
192700,3513.1299173222483
25564,3275.53592488574
182530,3473.3721228543945
9888,3473.3721228543945
26514,3501.780721612176
41572,3273.5295107443258
42256,3798.7512250390873
103679,3473.3721228543945
34901,3535.2110323393663
85806,3798.7512250390873
238617,3533.424845888554
228540,3364.9723568366035
227663,3535.2110323393663
64448,3501.780721612176
154515,3273.5295107443258
1535,3463.3540040821863
93735,3482.935132113654
239096,3798.7512250390873
196367,3533.649076198306
27161,3173.47691732293
128255,3474.9395096024145
134162,3808.3142342983465
37696,3353.565495032065
241332,4212.345557107052
110557,3498.203342445509
220504,3469.794743687728
132832,4228.352572884178
21230,4278.939359493932
66799,3828.7692841525577
42068,3473.3721228543945
70549,3273.5295107443258
15300,3283.092520003585
96757,3798.7512250390873
76801,3322.391631502615
8376,3275.53592488574
214231,3273.88919442322
187707,3789.6073840446575
95090,3260.5339980822073
166224,4209.964061334679
16999,3277.0869351054334
72572,3501.780721612176
168908,3493.6406037690112
214641,4295.80262262472
155824,4278.939359493932
96927,3264.452788371657
179333,3503.566908062989
181304,3463.3540040821863
247077,3503.566908062989
178784,3501.780721612176
72368,3269.943551367664
99962,3267.09606674299
135910,3273.88919442322
176131,4263.854630184189
151231,3469.794743687728
98050,3798.7512250390873
199572,3490.3567650974633
36230,3283.092520003585
54575,3376.112221075525
137620,4325.366100124647
168230,3469.794743687728
27534,3503.566908062989
126767,3584.987250073241
73335,3498.203342445509
19227,3125.3788339922216
70110,3508.8998529703963
11137,3273.88919442322
690,3535.2110323393663
201805,3490.3567650974633
63447,3469.794743687728
227218,3331.939037571439
246467,3501.780721612176
4397,3473.3721228543945
12182,3503.566908062989
103886,3273.5295107443258
108824,3112.7438641611197
210808,4327.269707655764
152192,3798.7512250390873
31455,3473.3721228543945
6759,3513.1299173222483
201055,3273.5295107443258
125313,3798.7512250390873
21263,3115.2369499311008
131337,4273.93644549746
76430,3798.7512250390873
222336,3173.47691732293
83358,4236.422663805568
213506,3503.566908062989
201843,3493.5487892907804
206416,3273.5295107443258
165758,3808.3142342983465
117038,4307.129277609808
224675,3145.032641611779
15867,3273.5295107443258
154793,3467.4341844324344
180445,4071.5827638423884
77429,3273.5295107443258
121150,3469.794743687728
139820,4294.105154100022
222129,3522.0008893738413
100102,3795.5024292057537
39101,3786.358588211323
167789,3273.5295107443258
90074,3503.566908062989
242523,3828.7692841525577
133494,3533.649076198306
33041,3463.3540040821863
80218,3503.566908062989
184949,3501.780721612176
84266,3798.7512250390873
62641,4210.20615750979
70135,3473.3721228543945
47915,3473.3721228543945
129278,3275.53592488574
244487,3463.3540040821863
23684,3123.682792325555
40922,3275.53592488574
147143,3270.3137622307627
98832,3290.9875359168414
231277,3473.3721228543945
58420,3482.935132113654
197720,3299.1157004983443
195316,3331.939037571439
198793,3270.3137622307627
185065,3290.9875359168414
44715,3482.935132113654
68638,3283.092520003585
1315,3473.3721228543945
112765,3290.7837314071203
205169,3331.939037571439
47040,4294.105154100022
231311,3273.5295107443258
199129,3273.88919442322
227136,3354.103589159803
124275,3585.853453776944
216002,3503.566908062989
240901,3273.5295107443258
11693,3786.358588211323
16511,3473.3721228543945
3256,3798.7512250390873
98986,4273.93644549746
124265,3273.5295107443258
91438,3798.7512250390873
160194,3273.5295107443258
43313,3473.3721228543945
86012,3473.3721228543945
83654,3307.6801797975604
194630,4280.61066202959
164061,3472.917013341446
61692,3275.53592488574
107541,3511.343730871435
12784,3273.5295107443258
177704,3273.5295107443258
45616,3273.88919442322
244145,3275.53592488574
175982,4295.77645663568
44696,3503.566908062989
246302,3275.53592488574
130691,3290.9875359168414
146670,3273.88919442322
232300,3318.8942039535104
36199,4223.0092370314815
171343,3273.5295107443258
11163,3275.53592488574
208246,3828.7692841525577
58132,3798.7512250390873
79134,3275.53592488574
46559,3795.5024292057537
183123,3799.1703933039166
75029,3275.53592488574
97865,3798.7512250390873
53440,3270.311815256553
4678,3798.7512250390873
128502,3798.7512250390873
91858,4273.93644549746
2545,3535.2110323393663
128151,3300.4123070776086
238167,3503.566908062989
136375,3789.6073840446575
243964,3789.6073840446575
95779,3270.3137622307627
97215,3173.2694702329827
62835,3513.1299173222483
91344,4263.854630184189
114206,3273.5295107443258
181727,3505.2283690092218
101328,4273.93644549746
81398,3273.5295107443258
215120,3273.5295107443258
18748,3482.935132113654
57306,3264.452788371657
153504,3283.092520003585
242015,4296.560898147642
167801,3283.092520003585
139419,3273.5295107443258
107604,4277.1234447069655
250908,3270.311815256553
55868,3113.4394102485608
33138,3279.876771490022
23345,3273.5295107443258
110537,3789.6073840446575
88912,3808.3142342983465
34310,3798.7512250390873
92931,3473.3721228543945
23163,3828.7692841525577
56915,3622.680012622052
179901,3501.780721612176
166710,3798.7512250390873
30810,3482.935132113654
66571,3170.857108316719
74983,3283.092520003585
151343,3503.566908062989
158396,4277.1234447069655
142039,3290.9875359168414
16555,3277.0869351054334
10722,3273.5295107443258
29658,3273.5295107443258
190619,3798.7512250390873
47068,3482.935132113654
207831,3795.5024292057537
171770,3798.7512250390873
90977,3461.2970395750726
85847,3273.5295107443258
186418,3433.9132963221664
99110,3798.7512250390873
153945,3368.148428312013
97833,3799.1703933039166
247114,3472.917013341446
152990,3798.7512250390873
120464,3473.3721228543945
149301,3490.3567650974633
14430,3289.717033220775
46811,3273.88919442322
165832,3469.794743687728
139286,4277.1234447069655
205396,4342.000707969859
234230,4298.232200683298
225867,3469.794743687728
107231,3473.3721228543945
187400,3473.3721228543945
206382,3798.7512250390873
164985,3329.658865298911
192950,3798.7512250390873
117201,3574.718395151633
69590,4296.560898147642
242868,4191.707717690614
182298,3798.7512250390873
126332,4278.939359493932
36119,3176.603255010391
41887,3513.1299173222483
193884,3273.88919442322
190999,3490.3567650974633
233320,3505.016247130772
198165,3273.5295107443258
170212,3287.771787403278
59503,4302.435236098978
65561,4273.93644549746
4638,3322.391631502615
162639,3503.566908062989
199755,3273.5295107443258
67987,3457.6281061645363
178578,3546.995041154394
82534,3390.190190163773
151891,3511.343730871435
44429,4278.794747242622
150777,3473.3721228543945
15609,4191.756655599111
234206,3798.7512250390873
33357,4277.1234447069655
170480,3361.91402350327
54633,3503.566908062989
89142,3501.259388764225
128422,3501.780721612176
147234,3798.7512250390873
244015,3218.819415946347
54579,3565.333101102785
126738,3798.7512250390873
182376,3828.7692841525577
89594,3503.566908062989
52355,3272.3201763721763
224292,3463.3540040821863
146769,3505.016247130772
144949,3482.697327446757
26822,3465.0338433817637
38580,3290.9875359168414
244137,4266.616446052453
58865,3273.5295107443258
49755,3473.3721228543945
146565,3273.5295107443258
133074,3473.3721228543945
244073,3260.5339980822073
52793,4327.269707655764
196133,3473.3721228543945
42042,3508.8998529703963
233952,3562.3212184599042
190643,3118.0624415644884
70545,4210.552407509789
59599,4307.274266740817
249113,3273.5295107443258
4862,4277.1234447069655
249905,4273.93644549746
18301,3562.3212184599042
198285,3114.869168845348
121894,3117.3463340255785
38690,3503.1117985500396
72552,3463.3540040821863
29794,3113.505895429087
158739,3117.3720224534536
114461,3273.5295107443258
161924,3116.3388676361137
81370,3789.6073840446575
246156,3270.3137622307627
123361,3503.566908062989
78632,3473.3721228543945
75167,3533.649076198306
22344,3789.6073840446575
117608,3505.2283690092218
94079,3116.3388676361137
165620,3798.7512250390873
225475,3469.794743687728
59452,3503.566908062989
154867,3273.5295107443258
243649,3299.1157004983443
245398,3366.114011984382
172144,3173.47691732293
130420,3176.603255010391
110984,3275.53592488574
191170,3473.3721228543945
251569,3270.311815256553
123867,3273.5295107443258
73446,3501.780721612176
96820,4278.219566911305
25537,3473.3721228543945
100524,3283.092520003585
150926,3798.7512250390873
131029,3798.7512250390873
35398,4287.312368433253
11921,3505.016247130772
41238,3283.092520003585
55611,3492.264076974857
133105,3798.7512250390873
189262,3302.015157885897
90051,3798.7512250390873
168929,3503.566908062989
201648,3366.114011984382
173848,3789.6073840446575
170912,3798.7512250390873
216727,3798.7512250390873
144110,3269.943551367664
35821,3463.3540040821863
193561,3469.794743687728
202195,3473.3721228543945
57886,4294.105154100022
221730,3114.894857273224
55245,3173.47691732293
129526,4277.1234447069655
43261,3273.88919442322
164968,3283.092520003585
193965,3273.5295107443258
86823,4254.044202459277
237786,3798.7512250390873
174882,3501.780721612176
176231,3475.84941580219
95488,3493.5487892907804
205492,3513.1299173222483
210344,3277.0869351054334
87286,3501.780721612176
74954,3789.6073840446575
160053,3255.8960502764185
243271,3513.1299173222483
9233,3475.84941580219
68631,4304.8167318713495
123560,3273.5295107443258
4904,3786.358588211323
146383,3283.092520003585
108798,3587.35254188541
126633,3173.2694702329827
231348,3273.5295107443258
93526,3116.3388676361137
173371,3273.5295107443258
164030,3119.345848163372
46142,3459.117050646721
190894,3505.2283690092218
213678,3808.3142342983465
172413,3238.623877312492
193556,3466.524278232659
147046,3798.7512250390873
31120,4309.133141740818
219868,3097.2438360820174
48277,3798.7512250390873
181398,3117.3463340255785
239380,3264.452788371657
125585,3283.092520003585
246471,3114.869168845348
141414,3118.875097124556
235521,3277.0869351054334
26537,4277.1234447069655
61841,3121.352262304786
157504,3273.88919442322
156163,3290.9875359168414
168753,3469.794743687728
136591,3366.114011984382
5053,3501.780721612176
194942,3071.609655549906
187168,3570.6796638063265
41118,3501.780721612176
1193,3273.5295107443258
149647,3473.3721228543945
227897,3473.3721228543945
182659,3111.130320301471
73155,4266.616446052453
29314,3475.84941580219
18659,3270.311815256553
250314,3196.844477634226
199906,3235.565543979159
52360,3270.3137622307627
125881,3145.032641611779
215890,3490.3567650974633
114086,4307.666962576656
227304,3473.3721228543945
37639,3273.5295107443258
31032,3503.566908062989
175279,3482.935132113654
152862,3315.6784554399474
90537,3279.876771490022
211094,3299.5530445065233
175080,3390.190190163773
134703,3473.3721228543945
114399,4277.1234447069655
29873,3463.3540040821863
213555,3299.1157004983443
114350,3273.5295107443258
149941,3275.53592488574
97834,3270.3137622307627
189450,3361.91402350327
16798,3798.7512250390873
138718,3798.7512250390873
145272,3290.9875359168414
84501,3501.780721612176
